"SeasonID","League","team","Minuta","Gole"
2021,"laliga","Real Madryt","41-50",9
2021,"laliga","Real Madryt","51-60",9
2021,"laliga","Real Madryt","61-70",7
2021,"laliga","Real Madryt","71-80",11
2021,"laliga","Real Madryt","81-90",19
2021,"laliga","Real Sociedad","0-10",2
2021,"laliga","Real Sociedad","11-20",3
2021,"laliga","Real Sociedad","31-40",6
2021,"laliga","Real Sociedad","41-50",2
2021,"laliga","Real Sociedad","51-60",7
2021,"laliga","Real Sociedad","61-70",5
2021,"laliga","Real Sociedad","71-80",5
2021,"laliga","Real Sociedad","81-90",10
2021,"laliga","Sevilla","0-10",4
2021,"laliga","Sevilla","11-20",5
2021,"laliga","Sevilla","21-30",7
2021,"laliga","Sevilla","31-40",8
2021,"laliga","Sevilla","41-50",2
2021,"laliga","Sevilla","51-60",5
2021,"laliga","Sevilla","61-70",5
2021,"laliga","Sevilla","71-80",5
2021,"laliga","Sevilla","81-90",9
2021,"laliga","Valencia","0-10",3
2021,"laliga","Valencia","11-20",3
2021,"laliga","Valencia","21-30",5
2021,"laliga","Valencia","31-40",3
2021,"laliga","Valencia","41-50",8
2021,"laliga","Valencia","51-60",7
2021,"laliga","Valencia","61-70",3
2021,"laliga","Valencia","71-80",4
2021,"laliga","Valencia","81-90",9
2021,"laliga","Vallecano","0-10",6
2021,"laliga","Vallecano","11-20",5
2021,"laliga","Vallecano","21-30",5
2021,"laliga","Vallecano","41-50",5
2021,"laliga","Vallecano","51-60",3
2021,"laliga","Vallecano","61-70",6
2021,"laliga","Vallecano","71-80",3
2021,"laliga","Vallecano","81-90",5
2021,"laliga","Villarreal","0-10",6
2021,"laliga","Villarreal","11-20",6
2021,"laliga","Villarreal","21-30",4
2021,"laliga","Villarreal","31-40",10
2021,"laliga","Villarreal","41-50",8
2021,"laliga","Villarreal","51-60",7
2021,"laliga","Villarreal","61-70",3
2021,"laliga","Villarreal","71-80",7
2021,"laliga","Villarreal","81-90",11
2021,"ligue-1","Angers","0-10",3
2021,"ligue-1","Angers","11-20",3
2021,"ligue-1","Angers","21-30",3
2021,"ligue-1","Angers","31-40",7
2021,"ligue-1","Angers","41-50",6
2021,"ligue-1","Angers","51-60",5
2021,"ligue-1","Angers","61-70",6
2021,"ligue-1","Angers","71-80",3
2021,"ligue-1","Angers","81-90",5
2021,"ligue-1","Bordeaux","0-10",4
2021,"ligue-1","Bordeaux","11-20",8
2021,"ligue-1","Bordeaux","21-30",4
2021,"ligue-1","Bordeaux","31-40",4
2021,"ligue-1","Bordeaux","41-50",3
2021,"ligue-1","Bordeaux","51-60",9
2021,"ligue-1","Bordeaux","61-70",4
2021,"ligue-1","Bordeaux","71-80",6
2021,"ligue-1","Bordeaux","81-90",8
2021,"ligue-1","Brest","0-10",5
2021,"ligue-1","Brest","11-20",3
2021,"ligue-1","Brest","21-30",5
2021,"ligue-1","Brest","31-40",4
2021,"ligue-1","Brest","41-50",3
2021,"ligue-1","Brest","51-60",6
2021,"ligue-1","Brest","61-70",11
2021,"ligue-1","Brest","71-80",5
2021,"ligue-1","Brest","81-90",6
2021,"ligue-1","Clermont","0-10",3
2021,"ligue-1","Clermont","11-20",3
2021,"ligue-1","Clermont","31-40",4
2021,"ligue-1","Clermont","41-50",3
2021,"ligue-1","Clermont","51-60",6
2021,"ligue-1","Clermont","61-70",6
2021,"ligue-1","Clermont","71-80",4
2021,"ligue-1","Clermont","81-90",7
2021,"ligue-1","Lens","0-10",4
2021,"ligue-1","Lens","11-20",5
2021,"ligue-1","Lens","21-30",7
2021,"ligue-1","Lens","31-40",7
2021,"ligue-1","Lens","41-50",7
2021,"ligue-1","Lens","51-60",8
2021,"ligue-1","Lens","61-70",5
2021,"ligue-1","Lens","71-80",7
2021,"ligue-1","Lens","81-90",10
2021,"ligue-1","Lille","0-10",5
2021,"ligue-1","Lille","11-20",3
2021,"ligue-1","Lille","21-30",6
2021,"ligue-1","Lille","31-40",7
2021,"ligue-1","Lille","41-50",6
2021,"ligue-1","Lille","51-60",4
2021,"ligue-1","Lille","61-70",2
2021,"ligue-1","Lille","71-80",4
2021,"ligue-1","Lille","81-90",8
2021,"ligue-1","Lorient","0-10",2
2021,"ligue-1","Lorient","11-20",2
2021,"ligue-1","Lorient","21-30",3
2021,"ligue-1","Lorient","31-40",4
2021,"ligue-1","Lorient","41-50",3
2021,"ligue-1","Lorient","51-60",5
2021,"ligue-1","Lorient","61-70",4
2021,"ligue-1","Lorient","71-80",6
2021,"ligue-1","Lorient","81-90",6
2021,"ligue-1","Lyon","0-10",6
2021,"ligue-1","Lyon","11-20",3
2021,"ligue-1","Lyon","21-30",8
2021,"ligue-1","Lyon","31-40",4
2021,"ligue-1","Lyon","41-50",11
2021,"ligue-1","Lyon","51-60",6
2021,"ligue-1","Lyon","61-70",7
2021,"ligue-1","Lyon","71-80",8
2021,"ligue-1","Lyon","81-90",12
2021,"ligue-1","Marsylia","0-10",3
2021,"ligue-1","Marsylia","11-20",2
2021,"ligue-1","Marsylia","21-30",8
2021,"ligue-1","Marsylia","31-40",9
2021,"ligue-1","Marsylia","41-50",7
2021,"ligue-1","Marsylia","51-60",4
2021,"ligue-1","Marsylia","61-70",7
2021,"ligue-1","Marsylia","71-80",11
2021,"ligue-1","Marsylia","81-90",10
2021,"ligue-1","Metz","0-10",4
2021,"ligue-1","Metz","11-20",2
2021,"ligue-1","Metz","21-30",5
2021,"ligue-1","Metz","31-40",5
2021,"ligue-1","Metz","41-50",3
2021,"ligue-1","Metz","51-60",5
2021,"ligue-1","Metz","61-70",5
2021,"ligue-1","Metz","71-80",2
2021,"ligue-1","Metz","81-90",2
2021,"ligue-1","Monaco","0-10",2
2021,"ligue-1","Monaco","11-20",5
2021,"ligue-1","Monaco","21-30",7
2021,"ligue-1","Monaco","31-40",6
2021,"ligue-1","Monaco","41-50",11
2021,"ligue-1","Monaco","51-60",9
2021,"ligue-1","Monaco","61-70",8
2021,"ligue-1","Monaco","71-80",7
2021,"ligue-1","Monaco","81-90",7
2021,"ligue-1","Montpellier","0-10",1
2021,"ligue-1","Montpellier","11-20",9
2021,"ligue-1","Montpellier","21-30",2
2021,"ligue-1","Montpellier","31-40",6
2021,"ligue-1","Montpellier","41-50",12
2021,"ligue-1","Montpellier","51-60",4
2021,"ligue-1","Montpellier","61-70",2
2021,"ligue-1","Montpellier","71-80",5
2021,"ligue-1","Montpellier","81-90",7
2021,"ligue-1","Nantes","0-10",5
2021,"ligue-1","Nantes","11-20",4
2021,"ligue-1","Nantes","21-30",5
2021,"ligue-1","Nantes","31-40",3
2021,"ligue-1","Nantes","41-50",10
2021,"ligue-1","Nantes","51-60",5
2021,"ligue-1","Nantes","61-70",7
2021,"ligue-1","Nantes","71-80",6
2021,"ligue-1","Nantes","81-90",8
2021,"ligue-1","Nice","0-10",4
2021,"ligue-1","Nice","11-20",4
2021,"ligue-1","Nice","21-30",1
2021,"ligue-1","Nice","31-40",2
2021,"ligue-1","Nice","41-50",3
2021,"ligue-1","Nice","51-60",9
2021,"ligue-1","Nice","61-70",5
2021,"ligue-1","Nice","71-80",10
2021,"ligue-1","Nice","81-90",14
2021,"ligue-1","PSG","0-10",7
2021,"ligue-1","PSG","11-20",9
2021,"ligue-1","PSG","21-30",12
2021,"ligue-1","PSG","31-40",6
2021,"ligue-1","PSG","41-50",10
2021,"ligue-1","PSG","51-60",6
2021,"ligue-1","PSG","61-70",14
2021,"ligue-1","PSG","71-80",10
2021,"ligue-1","PSG","81-90",14
2021,"ligue-1","Reims","0-10",6
2021,"ligue-1","Reims","11-20",3
2021,"ligue-1","Reims","21-30",6
2021,"ligue-1","Reims","31-40",3
2021,"ligue-1","Reims","41-50",1
2021,"ligue-1","Reims","51-60",6
2021,"ligue-1","Reims","61-70",4
2021,"ligue-1","Reims","71-80",5
2021,"ligue-1","Reims","81-90",8
2021,"ligue-1","Rennes","0-10",4
2021,"ligue-1","Rennes","11-20",13
2021,"ligue-1","Rennes","21-30",5
2021,"ligue-1","Rennes","31-40",9
2021,"ligue-1","Rennes","41-50",12
2021,"ligue-1","Rennes","51-60",11
2021,"ligue-1","Rennes","61-70",4
2021,"ligue-1","Rennes","71-80",7
2021,"ligue-1","Rennes","81-90",16
2021,"ligue-1","St. Etienne","0-10",4
2021,"ligue-1","St. Etienne","11-20",5
2021,"ligue-1","St. Etienne","21-30",2
2021,"ligue-1","St. Etienne","31-40",5
2021,"ligue-1","St. Etienne","41-50",4
2021,"ligue-1","St. Etienne","51-60",3
2021,"ligue-1","St. Etienne","61-70",3
2021,"ligue-1","St. Etienne","71-80",4
2021,"ligue-1","St. Etienne","81-90",10
2021,"ligue-1","Strasbourg","0-10",3
2021,"ligue-1","Strasbourg","11-20",2
2021,"ligue-1","Strasbourg","21-30",11
2021,"ligue-1","Strasbourg","31-40",2
2021,"ligue-1","Strasbourg","41-50",9
2021,"ligue-1","Strasbourg","51-60",3
2021,"ligue-1","Strasbourg","61-70",8
2021,"ligue-1","Strasbourg","71-80",7
2021,"ligue-1","Strasbourg","81-90",11
2021,"ligue-1","Troyes","0-10",4
2021,"ligue-1","Troyes","11-20",3
2021,"ligue-1","Troyes","21-30",4
2021,"ligue-1","Troyes","31-40",6
2021,"ligue-1","Troyes","41-50",7
2021,"ligue-1","Troyes","51-60",1
2021,"ligue-1","Troyes","61-70",1
2021,"ligue-1","Troyes","71-80",2
2021,"ligue-1","Troyes","81-90",6
2021,"premier-league","Arsenal","0-10",7
2021,"premier-league","Arsenal","11-20",6
2021,"premier-league","Arsenal","21-30",11
2021,"premier-league","Arsenal","31-40",5
2021,"premier-league","Arsenal","41-50",6
2021,"premier-league","Arsenal","51-60",10
2021,"premier-league","Arsenal","61-70",5
2021,"premier-league","Arsenal","71-80",1
2021,"premier-league","Arsenal","81-90",9
2021,"premier-league","Aston Villa","0-10",3
2021,"premier-league","Aston Villa","11-20",5
2021,"premier-league","Aston Villa","21-30",2
2021,"premier-league","Aston Villa","31-40",5
2021,"premier-league","Aston Villa","41-50",8
2021,"premier-league","Aston Villa","51-60",4
2021,"premier-league","Aston Villa","61-70",9
2021,"premier-league","Aston Villa","71-80",3
2021,"premier-league","Aston Villa","81-90",11
2021,"premier-league","Brentford","0-10",1
2021,"premier-league","Brentford","11-20",5
2021,"premier-league","Brentford","21-30",5
2021,"premier-league","Brentford","31-40",3
2021,"premier-league","Brentford","41-50",3
2021,"premier-league","Brentford","51-60",7
2021,"premier-league","Brentford","61-70",5
2021,"premier-league","Brentford","71-80",5
2021,"premier-league","Brentford","81-90",12
2021,"premier-league","Brighton","0-10",3
2021,"premier-league","Brighton","11-20",1
2021,"premier-league","Brighton","21-30",4
2021,"premier-league","Brighton","31-40",2
2021,"premier-league","Brighton","41-50",8
2021,"premier-league","Brighton","51-60",4
2021,"premier-league","Brighton","61-70",3
2021,"premier-league","Brighton","71-80",4
2021,"premier-league","Brighton","81-90",11
2021,"premier-league","Burnley","0-10",2
2021,"premier-league","Burnley","11-20",4
2021,"premier-league","Burnley","21-30",2
2021,"premier-league","Burnley","31-40",6
2021,"premier-league","Burnley","41-50",4
2021,"premier-league","Burnley","51-60",4
2021,"premier-league","Burnley","61-70",4
2021,"premier-league","Burnley","71-80",2
2021,"premier-league","Burnley","81-90",4
2021,"premier-league","Chelsea","0-10",5
2021,"premier-league","Chelsea","11-20",8
2021,"premier-league","Chelsea","21-30",8
2021,"premier-league","Chelsea","31-40",7
2021,"premier-league","Chelsea","41-50",12
2021,"premier-league","Chelsea","51-60",13
2021,"premier-league","Chelsea","61-70",4
2021,"premier-league","Chelsea","71-80",3
2021,"premier-league","Chelsea","81-90",15
2021,"premier-league","Crystal Palace","0-10",5
2021,"premier-league","Crystal Palace","11-20",3
2021,"premier-league","Crystal Palace","21-30",2
2021,"premier-league","Crystal Palace","31-40",6
2021,"premier-league","Crystal Palace","41-50",6
2021,"premier-league","Crystal Palace","51-60",5
2021,"premier-league","Crystal Palace","61-70",7
2021,"premier-league","Crystal Palace","71-80",5
2021,"premier-league","Crystal Palace","81-90",11
2021,"premier-league","Everton","0-10",4
2021,"premier-league","Everton","11-20",1
2021,"premier-league","Everton","21-30",5
2021,"premier-league","Everton","31-40",1
2021,"premier-league","Everton","41-50",7
2021,"premier-league","Everton","51-60",6
2021,"premier-league","Everton","61-70",6
2021,"premier-league","Everton","71-80",7
2021,"premier-league","Everton","81-90",5
2021,"premier-league","Leeds","0-10",2
2021,"premier-league","Leeds","11-20",4
2021,"premier-league","Leeds","21-30",5
2021,"premier-league","Leeds","31-40",2
2021,"premier-league","Leeds","41-50",4
2021,"premier-league","Leeds","51-60",6
2021,"premier-league","Leeds","61-70",4
2021,"premier-league","Leeds","71-80",4
2021,"premier-league","Leeds","81-90",11
2021,"premier-league","Leicester","0-10",3
2021,"premier-league","Leicester","11-20",7
2021,"premier-league","Leicester","21-30",4
2021,"premier-league","Leicester","31-40",8
2021,"premier-league","Leicester","41-50",9
2021,"premier-league","Leicester","51-60",6
2021,"premier-league","Leicester","61-70",9
2021,"premier-league","Leicester","71-80",5
2021,"premier-league","Leicester","81-90",11
2021,"premier-league","Liverpool","0-10",9
2021,"premier-league","Liverpool","11-20",8
2021,"premier-league","Liverpool","21-30",11
2021,"premier-league","Liverpool","31-40",11
2021,"premier-league","Liverpool","41-50",8
2021,"premier-league","Liverpool","51-60",7
2021,"premier-league","Liverpool","61-70",15
2021,"premier-league","Liverpool","71-80",9
2021,"premier-league","Liverpool","81-90",16
2021,"premier-league","Manchester City","0-10",10
2021,"premier-league","Manchester City","11-20",9
2021,"premier-league","Manchester City","21-30",10
2021,"premier-league","Manchester City","31-40",10
2021,"premier-league","Manchester City","41-50",8
2021,"premier-league","Manchester City","51-60",8
2021,"premier-league","Manchester City","61-70",16
2021,"premier-league","Manchester City","71-80",6
2021,"premier-league","Manchester City","81-90",19
2021,"premier-league","Manchester Utd","0-10",4
2021,"premier-league","Manchester Utd","11-20",3
2021,"premier-league","Manchester Utd","21-30",3
2021,"premier-league","Manchester Utd","31-40",7
2021,"premier-league","Manchester Utd","41-50",6
2021,"premier-league","Manchester Utd","51-60",7
2021,"premier-league","Manchester Utd","61-70",10
2021,"premier-league","Manchester Utd","71-80",8
2021,"premier-league","Manchester Utd","81-90",8
2021,"premier-league","Newcastle","0-10",5
2021,"premier-league","Newcastle","11-20",3
2021,"premier-league","Newcastle","21-30",2
2021,"premier-league","Newcastle","31-40",9
2021,"premier-league","Newcastle","41-50",7
2021,"premier-league","Newcastle","51-60",5
2021,"premier-league","Newcastle","61-70",3
2021,"premier-league","Newcastle","71-80",4
2021,"premier-league","Newcastle","81-90",3
2021,"premier-league","Norwich","0-10",4
2021,"premier-league","Norwich","11-20",1
2021,"premier-league","Norwich","21-30",1
2021,"premier-league","Norwich","31-40",2
2021,"premier-league","Norwich","41-50",3
2021,"premier-league","Norwich","51-60",3
2021,"premier-league","Norwich","61-70",1
2021,"premier-league","Norwich","71-80",3
2021,"premier-league","Norwich","81-90",3
2021,"premier-league","Southampton","0-10",7
2021,"premier-league","Southampton","11-20",2
2021,"premier-league","Southampton","21-30",5
2021,"premier-league","Southampton","31-40",4
2021,"premier-league","Southampton","41-50",8
2021,"premier-league","Southampton","51-60",3
2021,"premier-league","Southampton","61-70",4
2021,"premier-league","Southampton","71-80",3
2021,"premier-league","Southampton","81-90",5
2021,"premier-league","Tottenham","0-10",5
2021,"premier-league","Tottenham","11-20",5
2021,"premier-league","Tottenham","21-30",6
2021,"premier-league","Tottenham","31-40",8
2021,"premier-league","Tottenham","41-50",9
2021,"premier-league","Tottenham","51-60",8
2021,"premier-league","Tottenham","61-70",8
2021,"premier-league","Tottenham","71-80",7
2021,"premier-league","Tottenham","81-90",7
2021,"premier-league","Watford","0-10",3
2021,"premier-league","Watford","11-20",5
2021,"premier-league","Watford","21-30",4
2021,"premier-league","Watford","31-40",1
2021,"premier-league","Watford","41-50",3
2021,"premier-league","Watford","51-60",1
2021,"premier-league","Watford","61-70",3
2021,"premier-league","Watford","71-80",6
2021,"premier-league","Watford","81-90",7
2021,"premier-league","West Ham","0-10",3
2021,"premier-league","West Ham","11-20",2
2021,"premier-league","West Ham","21-30",8
2021,"premier-league","West Ham","31-40",8
2021,"premier-league","West Ham","41-50",6
2021,"premier-league","West Ham","51-60",7
2021,"premier-league","West Ham","61-70",8
2021,"premier-league","West Ham","71-80",7
2021,"premier-league","West Ham","81-90",9
2021,"premier-league","Wolves","0-10",6
2021,"premier-league","Wolves","11-20",4
2021,"premier-league","Wolves","21-30",3
2021,"premier-league","Wolves","31-40",2
2021,"premier-league","Wolves","41-50",4
2021,"premier-league","Wolves","51-60",4
2021,"premier-league","Wolves","61-70",2
2021,"premier-league","Wolves","71-80",3
2021,"premier-league","Wolves","81-90",7
2021,"serie-a","AC Milan","0-10",8
2021,"serie-a","AC Milan","11-20",10
2021,"serie-a","AC Milan","21-30",4
2021,"serie-a","AC Milan","31-40",3
2021,"serie-a","AC Milan","41-50",12
2021,"serie-a","AC Milan","51-60",5
2021,"serie-a","AC Milan","61-70",7
2021,"serie-a","AC Milan","71-80",7
2021,"serie-a","AC Milan","81-90",10
2021,"serie-a","AS Roma","0-10",3
2021,"serie-a","AS Roma","11-20",1
2021,"serie-a","AS Roma","21-30",5
2021,"serie-a","AS Roma","31-40",12
2021,"serie-a","AS Roma","41-50",9
2021,"serie-a","AS Roma","51-60",3
2021,"serie-a","AS Roma","61-70",4
2021,"serie-a","AS Roma","71-80",8
2021,"serie-a","AS Roma","81-90",13
2021,"serie-a","Atalanta","0-10",6
2021,"serie-a","Atalanta","11-20",6
2021,"serie-a","Atalanta","21-30",7
2021,"serie-a","Atalanta","31-40",4
2021,"serie-a","Atalanta","41-50",6
2021,"serie-a","Atalanta","51-60",3
2021,"serie-a","Atalanta","61-70",7
2021,"serie-a","Atalanta","71-80",6
2021,"serie-a","Atalanta","81-90",17
2021,"serie-a","Bologna","0-10",1
2021,"serie-a","Bologna","11-20",4
2021,"serie-a","Bologna","21-30",1
2021,"serie-a","Bologna","31-40",3
2021,"serie-a","Bologna","41-50",7
2021,"serie-a","Bologna","51-60",6
2021,"serie-a","Bologna","61-70",5
2021,"serie-a","Bologna","71-80",7
2021,"serie-a","Bologna","81-90",9
2021,"serie-a","Cagliari","0-10",2
2021,"serie-a","Cagliari","11-20",3
2021,"serie-a","Cagliari","21-30",2
2021,"serie-a","Cagliari","31-40",2
2021,"serie-a","Cagliari","41-50",4
2021,"serie-a","Cagliari","51-60",8
2021,"serie-a","Cagliari","61-70",5
2021,"serie-a","Cagliari","71-80",4
2021,"serie-a","Cagliari","81-90",4
2021,"serie-a","Empoli","0-10",5
2021,"serie-a","Empoli","11-20",3
2021,"serie-a","Empoli","21-30",6
2021,"serie-a","Empoli","31-40",5
2021,"serie-a","Empoli","41-50",2
2021,"serie-a","Empoli","51-60",4
2021,"serie-a","Empoli","61-70",5
2021,"serie-a","Empoli","71-80",8
2021,"serie-a","Empoli","81-90",9
2021,"serie-a","Fiorentina","0-10",2
2021,"serie-a","Fiorentina","11-20",4
2021,"serie-a","Fiorentina","21-30",6
2021,"serie-a","Fiorentina","31-40",5
2021,"serie-a","Fiorentina","41-50",11
2021,"serie-a","Fiorentina","51-60",10
2021,"serie-a","Fiorentina","61-70",8
2021,"serie-a","Fiorentina","71-80",4
2021,"serie-a","Fiorentina","81-90",9
2021,"serie-a","Genoa","0-10",1
2021,"serie-a","Genoa","11-20",2
2021,"serie-a","Genoa","21-30",2
2021,"serie-a","Genoa","31-40",1
2021,"serie-a","Genoa","51-60",2
2021,"serie-a","Genoa","61-70",3
